EGID;EDID;GDEKT;GDENR;GDENAME;STRNAME;DEINR;PLZ4;PLZZ;PLZNAME;GKODE;GKODN;STRSP
190006208;0;NE;6421;La Chaux-de-Fonds;Route de l'Orée-du-Bois;94;2300;0;La Chaux-de-Fonds;2554750.328;1215967.719;fr
190006210;0;NE;6421;La Chaux-de-Fonds;Route de l'Orée-du-Bois;95;2300;0;La Chaux-de-Fonds;2554754.968;1215962.535;fr
190006212;0;NE;6421;La Chaux-de-Fonds;Route de l'Orée-du-Bois;96;2300;0;La Chaux-de-Fonds;2554760.442;1215957.916;fr
190006213;0;NE;6421;La Chaux-de-Fonds;Route de l'Orée-du-Bois;97;2300;0;La Chaux-de-Fonds;2554761.674;1215969.077;fr
190006214;0;NE;6421;La Chaux-de-Fonds;Route de l'Orée-du-Bois;98;2300;0;La Chaux-de-Fonds;2554769.039;1215976.888;fr
190006215;0;NE;6421;La Chaux-de-Fonds;Route de l'Orée-du-Bois;86;2300;0;La Chaux-de-Fonds;2554793.475;1216035.131;fr
190006216;0;NE;6421;La Chaux-de-Fonds;Route de l'Orée-du-Bois;88;2300;0;La Chaux-de-Fonds;2554763.548;1216029.153;fr
190006217;0;NE;6421;La Chaux-de-Fonds;Rue de l'Arrosoir-Rouge;17;2300;0;La Chaux-de-Fonds;2553601.607;1218070.868;fr
190006218;0;NE;6421;La Chaux-de-Fonds;Rue du Cavalier-de-Paille;8;2300;0;La Chaux-de-Fonds;2553580.118;1218180.778;fr
190006219;0;NE;6421;La Chaux-de-Fonds;Rue du Cavalier-de-Paille;6;2300;0;La Chaux-de-Fonds;2553594.252;1218197.077;fr
190006220;0;NE;6421;La Chaux-de-Fonds;Rue des Bassets;81;2300;0;La Chaux-de-Fonds;2554432.301;1218389.929;fr
190006221;0;NE;6421;La Chaux-de-Fonds;Rue des Vingt-deux-Cantons;47;2300;0;La Chaux-de-Fonds;2553260.062;1217694.474;fr
190006222;0;NE;6421;La Chaux-de-Fonds;Rue du Cavalier-de-Paille;4;2300;0;La Chaux-de-Fonds;2553611.253;1218214.01;fr
190006223;0;NE;6421;La Chaux-de-Fonds;Rue de l'Arrosoir-Rouge;4;2300;0;La Chaux-de-Fonds;2553649.485;1218156.679;fr
190006224;0;NE;6421;La Chaux-de-Fonds;Passage de la Bonne-Fontaine;36;2300;0;La Chaux-de-Fonds;2552180;1215305;fr
190008122;0;NE;6421;La Chaux-de-Fonds;Sur la Cluse;21;2300;0;La Chaux-de-Fonds;2554365.835;1216541.852;fr
190008162;0;NE;6423;La Sagne;Château des Amours;26;2314;0;La Sagne NE;2551620.226;1210253.196;fr
190008182;0;NE;6423;La Sagne;Château des Amours;27;2314;0;La Sagne NE;2551608.182;1210286.569;fr
190008183;0;NE;6423;La Sagne;Château des Amours;33;2314;0;La Sagne NE;2551654.916;1210333.101;fr
190008212;0;NE;6417;La Grande Béroche;Rue de l'Hôpital;10d;2024;0;St-Aubin-Sauges;2549112;1193797;fr
190008213;0;NE;6417;La Grande Béroche;Rue de l'Hôpital;10c;2024;0;St-Aubin-Sauges;2549088;1193785;fr
