EGID;EDID;GDEKT;GDENR;GDENAME;STRNAME;DEINR;PLZ4;PLZZ;PLZNAME;GKODE;GKODN;STRSP
448913;0;BS;2701;Basel;Gotthardstrasse;9;4054;0;Basel;2609429.551;1266304.252;de
448914;0;BS;2701;Basel;Gotthardstrasse;11;4054;0;Basel;2609427.67;1266310.779;de
448915;0;BS;2701;Basel;Gotthardstrasse;19;4054;0;Basel;2609409.14;1266334.092;de
448916;0;BS;2701;Basel;Gotthardstrasse;21;4054;0;Basel;2609405.522;1266339.546;de
448917;0;BS;2701;Basel;Gotthardstrasse;23;4054;0;Basel;2609402.137;1266344.755;de
448918;0;BS;2701;Basel;Gotthardstrasse;25;4054;0;Basel;2609398.626;1266350.07;de
448919;0;BS;2701;Basel;Gotthardstrasse;27;4054;0;Basel;2609395.384;1266354.932;de
448920;0;BS;2701;Basel;Gotthardstrasse;29;4054;0;Basel;2609391.907;1266360.211;de
448921;0;BS;2701;Basel;Gotthardstrasse;31;4054;0;Basel;2609388.102;1266365.964;de
448922;0;BS;2701;Basel;Gotthardstrasse;33;4054;0;Basel;2609383.932;1266372.307;de
448923;0;BS;2701;Basel;Gotthardstrasse;35;4054;0;Basel;2609380.192;1266377.988;de
448924;0;BS;2701;Basel;Gotthardstrasse;37;4054;0;Basel;2609378.122;1266384.446;de
448925;0;BS;2701;Basel;Gotthardstrasse;39;4054;0;Basel;2609363.735;1266409.876;de
448926;0;BS;2701;Basel;Gotthardstrasse;41;4054;0;Basel;2609360.919;1266414.946;de
448927;0;BS;2701;Basel;Gotthardstrasse;43;4054;0;Basel;2609358.805;1266419.598;de
448928;0;BS;2701;Basel;Gotthardstrasse;45;4054;0;Basel;2609356.41;1266424.68;de
448929;0;BS;2701;Basel;Gotthardstrasse;47;4054;0;Basel;2609354.397;1266428.972;de
448930;0;BS;2701;Basel;Gotthardstrasse;49;4054;0;Basel;2609351.4;1266435.35;de
448931;0;BS;2701;Basel;Gotthardstrasse;51;4054;0;Basel;2609348.617;1266441.417;de
448932;0;BS;2701;Basel;Gotthardstrasse;53;4054;0;Basel;2609346.437;1266445.948;de
448933;0;BS;2701;Basel;Gotthardstrasse;55;4054;0;Basel;2609344.133;1266450.863;de
448934;0;BS;2701;Basel;Gotthardstrasse;57;4054;0;Basel;2609341.493;1266456.569;de
448935;0;BS;2701;Basel;Gotthardstrasse;59;4054;0;Basel;2609337.544;1266464.99;de
448936;0;BS;2701;Basel;Gotthardstrasse;65;4054;0;Basel;2609321.873;1266507.986;de
448937;0;BS;2701;Basel;Gotthardstrasse;67;4054;0;Basel;2609319.644;1266513.769;de
448938;0;BS;2701;Basel;Gotthardstrasse;69;4054;0;Basel;2609317.559;1266519.145;de
448939;0;BS;2701;Basel;Gotthardstrasse;71;4054;0;Basel;2609315.013;1266525.741;de
448940;0;BS;2701;Basel;Gotthardstrasse;73;4054;0;Basel;2609312.71;1266531.706;de
448941;0;BS;2701;Basel;Gotthardstrasse;75;4054;0;Basel;2609310.567;1266537.267;de
448942;0;BS;2701;Basel;Gotthardstrasse;77;4054;0;Basel;2609308.451;1266542.718;de
448943;0;BS;2701;Basel;Gotthardstrasse;79;4054;0;Basel;2609306.085;1266548.831;de
448944;0;BS;2701;Basel;Gotthardstrasse;81;4054;0;Basel;2609303.722;1266554.967;de
448945;0;BS;2701;Basel;Gotthardstrasse;83;4054;0;Basel;2609301.483;1266560.765;de
448946;0;BS;2701;Basel;Gotthardstrasse;85;4054;0;Basel;2609299.512;1266565.85;de
448947;0;BS;2701;Basel;Gotthardstrasse;87;4054;0;Basel;2609297.151;1266571.946;de
448948;0;BS;2701;Basel;Gotthardstrasse;89;4054;0;Basel;2609294.648;1266578.431;de
448949;0;BS;2701;Basel;Gotthardstrasse;93;4054;0;Basel;2609282.682;1266609.326;de
448950;0;BS;2701;Basel;Gotthardstrasse;95;4054;0;Basel;2609280.629;1266614.684;de
448951;0;BS;2701;Basel;Gotthardstrasse;97;4054;0;Basel;2609278.484;1266620.226;de
448952;0;BS;2701;Basel;Gotthardstrasse;99;4054;0;Basel;2609276.161;1266626.247;de
448953;0;BS;2701;Basel;Gotthardstrasse;101;4054;0;Basel;2609273.755;1266632.479;de
448954;0;BS;2701;Basel;Gotthardstrasse;103;4054;0;Basel;2609271.185;1266639.14;de
448955;0;BS;2701;Basel;Gotthardstrasse;105;4054;0;Basel;2609268.676;1266645.632;de
448956;0;BS;2701;Basel;Gotthardstrasse;107;4054;0;Basel;2609266.305;1266651.767;de
448957;0;BS;2701;Basel;Gotthardstrasse;109;4054;0;Basel;2609264.307;1266656.935;de
448958;0;BS;2701;Basel;Gotthardstrasse;111;4054;0;Basel;2609261.965;1266663.013;de
448959;0;BS;2701;Basel;Gotthardstrasse;113;4054;0;Basel;2609259.243;1266670.054;de
448960;0;BS;2701;Basel;Gotthardstrasse;115;4054;0;Basel;2609257.29;1266675.103;de
448961;0;BS;2701;Basel;Gotthardstrasse;117;4054;0;Basel;2609255.355;1266680.12;de
448962;0;BS;2701;Basel;Gotthardstrasse;119;4054;0;Basel;2609253.342;1266685.341;de
448963;0;BS;2701;Basel;Gotthardstrasse;2;4054;0;Basel;2609479.273;1266285.288;de
448964;0;BS;2701;Basel;Gotthardstrasse;4;4054;0;Basel;2609474.691;1266290.292;de
448965;0;BS;2701;Basel;Gotthardstrasse;6;4054;0;Basel;2609466.604;1266299.433;de
448966;0;BS;2701;Basel;Gotthardstrasse;8;4054;0;Basel;2609459.946;1266306.52;de
448967;0;BS;2701;Basel;Gotthardstrasse;10;4054;0;Basel;2609454.368;1266313.045;de
448968;0;BS;2701;Basel;Gotthardstrasse;24;4054;0;Basel;2609417.072;1266362.281;de
