EGID;EDID;GDEKT;GDENR;GDENAME;STRNAME;DEINR;PLZ4;PLZZ;PLZNAME;GKODE;GKODN;STRSP
191535128;0;AI;3101;Appenzell;Riedstrasse;64b;9050;0;Appenzell;2748573.277;1243742.032;de
191535129;0;AI;3101;Appenzell;Riedstrasse;43b;9050;0;Appenzell;2748577.88;1243660.034;de
191535130;0;AI;3101;Appenzell;Ziegeleistrasse;11b;9050;0;Appenzell;2748883.173;1243503.952;de
191535131;0;AI;3101;Appenzell;Hannebuebes;5b;9050;0;Appenzell;2746747.296;1243138.022;de
191535132;0;AI;3101;Appenzell;Nollisweid;23a;9050;5;Appenzell Meistersrüte;2750398.992;1245534.685;de
191535133;0;AI;3101;Appenzell;Ziegeleistrasse;2a;9050;0;Appenzell;2748798.928;1243582.168;de
191535134;0;AI;3101;Appenzell;Gadenstatt;18a;9050;5;Appenzell Meistersrüte;2750521.309;1246074.443;de
191535135;0;AI;3101;Appenzell;Jakob Signer-Strasse;9a;9050;0;Appenzell;2748897.076;1243839.092;de
191535136;0;AI;3101;Appenzell;Ringstrasse;4a;9050;0;Appenzell;2748744.602;1243577.15;de
191535137;0;AI;3101;Appenzell;Hoferbad;5a;9050;0;Appenzell;2749085.34;1243739.012;de
191535138;0;AI;3101;Appenzell;Hannebuebes;28a;9050;0;Appenzell;2746634.772;1243162.967;de
191535139;0;AI;3101;Appenzell;Riedstrasse;62b;9050;0;Appenzell;2748545.431;1243785.539;de
191535140;0;AI;3101;Appenzell;Gadenstatt;16a;9050;5;Appenzell Meistersrüte;2750527.59;1246105.634;de
191535141;0;AI;3101;Appenzell;Riedstrasse;27a;9050;0;Appenzell;2748737.611;1243589.638;de
191535142;0;AI;3101;Appenzell;Hundgalgen;18a;9050;0;Appenzell;2749145.528;1243379.379;de
191535143;0;AI;3101;Appenzell;Langweid;4b;9050;0;Appenzell;2746853.351;1243371.203;de
