EGID;EDID;GDEKT;GDENR;GDENAME;STRNAME;DEINR;PLZ4;PLZZ;PLZNAME;GKODE;GKODN;STRSP
254741;0;SZ;1349;Wangen (SZ);Allmeindstrasse;41;8855;0;Wangen SZ;2709328.558;1228545.64;de
254742;0;SZ;1349;Wangen (SZ);Allmeindstrasse;37;8855;0;Wangen SZ;2709316.619;1228478.757;de
254744;0;SZ;1349;Wangen (SZ);Allmeindstrasse;45;8855;0;Wangen SZ;2709371.788;1228539.011;de
254745;0;SZ;1349;Wangen (SZ);Allmeindstrasse;42;8855;0;Wangen SZ;2709393.831;1228529.368;de
254746;0;SZ;1349;Wangen (SZ);Allmeindstrasse;37a;8855;0;Wangen SZ;2709248.868;1228484.565;de
254747;0;SZ;1349;Wangen (SZ);Allmeindstrasse;29;8855;0;Wangen SZ;2709350.65;1228328.205;de
254748;0;SZ;1349;Wangen (SZ);Allmeindstrasse;25;8855;0;Wangen SZ;2709360.331;1228260.764;de
254749;0;SZ;1349;Wangen (SZ);Allmeindstrasse;23;8855;0;Wangen SZ;2709377.868;1228242.438;de
254750;0;SZ;1349;Wangen (SZ);Allmeindstrasse;21;8855;0;Wangen SZ;2709383.11;1228224.92;de
254751;0;SZ;1349;Wangen (SZ);Allmeindstrasse;19;8855;0;Wangen SZ;2709387.632;1228196.288;de
254752;0;SZ;1349;Wangen (SZ);Allmeindstrasse;27;8855;0;Wangen SZ;2709363.906;1228299.891;de
254753;0;SZ;1349;Wangen (SZ);Allmeindstrasse;17;8855;0;Wangen SZ;2709396.074;1228160.252;de
254754;0;SZ;1349;Wangen (SZ);Leuholz;1;8855;0;Wangen SZ;2709410.918;1227859.83;de
254755;0;SZ;1349;Wangen (SZ);Leuholz;3;8855;0;Wangen SZ;2709389.928;1227868.086;de
254756;0;SZ;1349;Wangen (SZ);Leuholz;5;8855;0;Wangen SZ;2709378.455;1227878.908;de
254757;0;SZ;1349;Wangen (SZ);Leuholz;7b;8855;0;Wangen SZ;2709324.651;1227903.991;de
254758;0;SZ;1349;Wangen (SZ);Leuholz;11;8855;0;Wangen SZ;2709268.341;1227922.816;de
254759;0;SZ;1349;Wangen (SZ);Leuholz;15;8855;0;Wangen SZ;2709195.192;1228013.724;de
254760;0;SZ;1349;Wangen (SZ);Leuholz;19;8855;0;Wangen SZ;2709188.026;1228088.74;de
254761;0;SZ;1349;Wangen (SZ);Leuholz;9;8855;0;Wangen SZ;2709298.625;1227917.224;de
254762;0;SZ;1349;Wangen (SZ);Leuholz;7a;8855;0;Wangen SZ;2709349.142;1227893.659;de
254763;0;SZ;1349;Wangen (SZ);Löwenfeld;3;8855;0;Wangen SZ;2709360.41;1227835.214;de
254764;0;SZ;1349;Wangen (SZ);Löwenfeld;9;8855;0;Wangen SZ;2709291.578;1227846.598;de
254765;0;SZ;1349;Wangen (SZ);Löwenfeld;11;8855;0;Wangen SZ;2709263.481;1227850.781;de
254766;0;SZ;1349;Wangen (SZ);Löwenfeld;6;8855;0;Wangen SZ;2709301.075;1227868.498;de
254767;0;SZ;1349;Wangen (SZ);Löwenfeld;7;8855;0;Wangen SZ;2709314.874;1227845.134;de
254768;0;SZ;1349;Wangen (SZ);Löwenfeld;1;8855;0;Wangen SZ;2709363.989;1227853.931;de
