EGID;EDID;GDEKT;GDENR;GDENAME;STRNAME;DEINR;PLZ4;PLZZ;PLZNAME;GKODE;GKODN;STRSP
101276830;0;AR;3022;Gais;Riesern;17;9056;0;Gais;2751635.349;1247683.478;de
101276831;0;AR;3022;Gais;Blumenwies;7;9056;0;Gais;2753376.522;1248366.14;de
101276832;0;AR;3022;Gais;Gäbrisstrasse;42;9056;0;Gais;2753170.768;1248123.31;de
101276833;0;AR;3022;Gais;Schwantlern;55;9056;0;Gais;2752560.346;1247920.905;de
101276834;0;AR;3022;Gais;Zweibrücken;11;9056;0;Gais;2751440.891;1247343.053;de
101276835;0;AR;3022;Gais;Mittlerer Sommersberg;1740;9056;0;Gais;2755036.81;1248678.429;de
101276836;0;AR;3022;Gais;Grüt;2;9056;0;Gais;2751682.246;1247411.321;de
101276837;0;AR;3022;Gais;Schwantlernegg;9;9056;0;Gais;2752559.452;1247979.168;de
101276839;0;AR;3022;Gais;Obere Rotenwies;29;9056;0;Gais;2753047.631;1248308.366;de
101276840;0;AR;3022;Gais;Langenacker;18;9056;0;Gais;2751898.888;1247561.975;de
101276841;0;AR;3022;Gais;Zellwegstrasse;45;9056;0;Gais;2751549.84;1247701.798;de
101276843;0;AR;3022;Gais;Rotenstein;3;9056;0;Gais;2751709.409;1247496.007;de
101276849;0;AR;3022;Gais;Langenacker;13;9056;0;Gais;2751877.278;1247531.796;de
101276852;0;AR;3022;Gais;Zwislenstrasse;44;9056;0;Gais;2752220.842;1246818.143;de
101276853;0;AR;3022;Gais;Fuchsberg;1765;9056;0;Gais;2753118.304;1246993.474;de
101276854;0;AR;3022;Gais;Fuchsberg;1764;9056;0;Gais;2753297.191;1246967.575;de
101276856;0;AR;3022;Gais;Langgasse;41;9056;0;Gais;2751814.944;1247423.632;de
101276857;0;AR;3022;Gais;Buechstuden;6;9056;0;Gais;2752716.915;1248183.263;de
101276858;0;AR;3022;Gais;Zellwegstrasse;42;9056;0;Gais;2751525.541;1247652.381;de
101276859;0;AR;3022;Gais;Zellwegstrasse;47;9056;0;Gais;2751609.906;1247718.399;de
101276860;0;AR;3022;Gais;Gerstern;1758;9056;0;Gais;2752165.268;1247954.026;de
101276861;0;AR;3022;Gais;Forren;1;9056;0;Gais;2751914.432;1247264.682;de
101501466;0;AR;3021;Bühler;Mempfel;39;9055;0;Bühler;2749634.155;1248982.434;de
190000795;0;AR;3021;Bühler;Dorfstrasse;100;9055;0;Bühler;2749438.305;1248887.746;de
190000872;0;AR;3023;Speicher;Kalabinth;2;9042;0;Speicher;2751045.948;1253297.394;de
190001842;0;AR;3002;Hundwil;Buchberg;193;9064;0;Hundwil;2743456.118;1246508.183;de
190001845;0;AR;3022;Gais;Buchen Rotenwies;1683;9056;0;Gais;2754155.983;1248546.936;de
190002208;0;AR;3006;Urnäsch;Chuenzenböhl;391;9107;0;Urnäsch;2738975.709;1240111.582;de
190002209;0;AR;3004;Schwellbrunn;Ruessegg;261;9103;0;Schwellbrunn;2736901.447;1244232.862;de
190002490;0;AR;3005;Stein (AR);Auf Stein;928;9063;0;Stein AR;2743924.903;1248203.193;de
190002491;0;AR;3005;Stein (AR);Auf Stein;927;9063;0;Stein AR;2743920.608;1248220.166;de
190002821;0;AR;3023;Speicher;Holderschwendi;18;9042;0;Speicher;2751491.824;1254112.422;de
190002839;0;AR;3023;Speicher;Unter Bendlehn;4;9042;0;Speicher;2751948.66;1252644.022;de
190002843;0;AR;3023;Speicher;Kohlhalden;39;9042;0;Speicher;2751574.005;1254046.18;de
190002923;0;AR;3023;Speicher;Kohlhalden;39a;9042;0;Speicher;2751565;1254046;de
190002924;0;AR;3023;Speicher;Kohlhalden;39b;9042;0;Speicher;2751561;1254050;de
190007172;0;AR;3037;Walzenhausen;Äschi;1371;9428;0;Walzenhausen;2764399.015;1257407.746;de
190008423;0;AR;3033;Lutzenberg;Brenden;647;9426;0;Lutzenberg;2761827.44;1258777.811;de
190008424;0;AR;3033;Lutzenberg;Haufen;200;9426;0;Lutzenberg;2760729.945;1258774.233;de
190009060;0;AR;3037;Walzenhausen;Widen;1385;9428;0;Walzenhausen;2762863.102;1257936.416;de
190009061;0;AR;3037;Walzenhausen;Widen;1383;9428;0;Walzenhausen;2762868.691;1257964.968;de
190009062;0;AR;3037;Walzenhausen;Widen;1384;9428;0;Walzenhausen;2762865.939;1257948.089;de
190009063;0;AR;3037;Walzenhausen;Widen;1382;9428;0;Walzenhausen;2762871.67;1257977.226;de
190009841;0;AR;3023;Speicher;Au;11;9037;0;Speicherschwendi;2750786.323;1254834.683;de
190009848;0;AR;3023;Speicher;Au;11a;9037;0;Speicherschwendi;2750771;1254817;de
190009849;0;AR;3023;Speicher;Au;11b;9037;0;Speicherschwendi;2750757;1254828;de
190009850;0;AR;3023;Speicher;Au;13;9037;0;Speicherschwendi;2750745.002;1254846.34;de
190009852;0;AR;3023;Speicher;Au;15;9037;0;Speicherschwendi;2750733.449;1254858.151;de
190009856;0;AR;3023;Speicher;Kalabinth;4;9042;0;Speicher;2751028.298;1253308.472;de
190009857;0;AR;3023;Speicher;Kalabinth;4a;9042;0;Speicher;2751009;1253315;de
190009860;0;AR;3023;Speicher;Kalabinth;6;9042;0;Speicher;2751019.687;1253279.769;de
190009863;0;AR;3023;Speicher;Grünaustrasse;10;9037;0;Speicherschwendi;2750937;1254568.203;de
190009904;0;AR;3023;Speicher;Kalabinth;5;9042;0;Speicher;2751021.88;1253254.268;de
190010004;0;AR;3001;Herisau;Saum;57;9100;0;Herisau;2741277.054;1250231.786;de
190010006;0;AR;3001;Herisau;Saum;63;9100;0;Herisau;2741275.305;1250246.241;de
190010017;0;AR;3001;Herisau;Eggweg;1;9100;0;Herisau;2739856.042;1249885.738;de
190010019;0;AR;3001;Herisau;Eggweg;1a;9100;0;Herisau;2739850.515;1249870.839;de
190010020;0;AR;3001;Herisau;Eggweg;1b;9100;0;Herisau;2739849.35;1249861.541;de
190010023;0;AR;3001;Herisau;Eggweg;3;9100;0;Herisau;2739819.767;1249869.178;de
190010024;0;AR;3001;Herisau;Eggweg;3a;9100;0;Herisau;2739819.007;1249863.092;de
190010026;0;AR;3001;Herisau;Eggweg;4;9100;0;Herisau;2739791.431;1249893.712;de
190010027;0;AR;3001;Herisau;Eggweg;5;9100;0;Herisau;2739792.114;1249874.719;de
190010029;0;AR;3001;Herisau;Eggweg;5a;9100;0;Herisau;2739795.724;1249865.835;de
190010031;0;AR;3001;Herisau;Eggweg;6;9100;0;Herisau;2739765.319;1249893.183;de
190010032;0;AR;3001;Herisau;Eggweg;7;9100;0;Herisau;2739767.288;1249874.33;de
190010033;0;AR;3001;Herisau;Eggweg;7a;9100;0;Herisau;2739762.645;1249864.263;de
190010034;0;AR;3001;Herisau;Eggweg;9;9100;0;Herisau;2739749.852;1249863.728;de
190010035;0;AR;3001;Herisau;Eggweg;2;9100;0;Herisau;2739817.198;1249891.526;de
190010038;0;AR;3001;Herisau;Saum;61;9100;0;Herisau;2741295.264;1250235.766;de
190010039;0;AR;3001;Herisau;Saum;65;9100;0;Herisau;2741282.771;1250249.21;de
190010126;0;AR;3001;Herisau;Schwänberg;5718;9100;0;Herisau;2735911.791;1250786.703;de
190010137;0;AR;3001;Herisau;Rohrenstrasse;15;9100;0;Herisau;2740293.509;1249599.255;de
190010147;0;AR;3001;Herisau;Oberer Toracker;8;9100;0;Herisau;2739266.954;1249710.236;de
190010936;0;AR;3032;Heiden;Oberer Werdbüchel;8;9410;0;Heiden;2757515.067;1256924.847;de
190010968;0;AR;3032;Heiden;Oberer Werdbüchel;6;9410;0;Heiden;2757528.019;1256940.415;de
