EGID;EDID;GDEKT;GDENR;GDENAME;STRNAME;DEINR;PLZ4;PLZZ;PLZNAME;GKODE;GKODN;STRSP
270192;0;OW;1401;Alpnach;Hostettlistrasse;4;6055;0;Alpnach Dorf;2662700.055;1199385.652;de
270193;0;OW;1401;Alpnach;Hostettlistrasse;6;6055;0;Alpnach Dorf;2662696.914;1199359.212;de
270194;0;OW;1401;Alpnach;Hostettlistrasse;8;6055;0;Alpnach Dorf;2662721.296;1199349.528;de
270195;0;OW;1401;Alpnach;Hostettlistrasse;10;6055;0;Alpnach Dorf;2662702.297;1199334.727;de
270196;0;OW;1401;Alpnach;Hostettlistrasse;12;6055;0;Alpnach Dorf;2662680.931;1199329.35;de
270197;0;OW;1401;Alpnach;Hostettlistrasse;14;6055;0;Alpnach Dorf;2662655.489;1199322.895;de
270198;0;OW;1401;Alpnach;Hostettlistrasse;16;6055;0;Alpnach Dorf;2662676.368;1199356.111;de
270199;0;OW;1401;Alpnach;Hostettlistrasse;18b;6055;0;Alpnach Dorf;2662654.412;1199352.324;de
270200;0;OW;1401;Alpnach;Hostettlistrasse;20;6055;0;Alpnach Dorf;2662620.437;1199389.096;de
270201;0;OW;1401;Alpnach;Hostettlistrasse;22;6055;0;Alpnach Dorf;2662590.748;1199389.936;de
270202;0;OW;1401;Alpnach;Hostettlistrasse;18a;6055;0;Alpnach Dorf;2662669.312;1199390.244;de
270203;0;OW;1401;Alpnach;Hostettlistrasse;1;6055;0;Alpnach Dorf;2662592.989;1199301.627;de
270204;0;OW;1401;Alpnach;Hostettlistrasse;3;6055;0;Alpnach Dorf;2662621.213;1199331.957;de
270205;0;OW;1401;Alpnach;Hostettlistrasse;5;6055;0;Alpnach Dorf;2662617.052;1199357.449;de
270206;0;OW;1401;Alpnach;Hostettlistrasse;7;6055;0;Alpnach Dorf;2662591.405;1199360.418;de
270207;0;OW;1401;Alpnach;Hostettlistrasse;9;6055;0;Alpnach Dorf;2662585.374;1199328.354;de
270208;0;OW;1401;Alpnach;Baumlisberg;1;6055;0;Alpnach Dorf;2662513.074;1199544.803;de
270209;0;OW;1401;Alpnach;Riedacher;1;6055;0;Alpnach Dorf;2662802.643;1199785.712;de
270211;0;OW;1401;Alpnach;Unterfuhr;1;6055;0;Alpnach Dorf;2662681.318;1199815.541;de
270212;0;OW;1401;Alpnach;Unterfuhr;2;6055;0;Alpnach Dorf;2662745.528;1199936.561;de
270213;0;OW;1401;Alpnach;Oberbächli;1;6055;0;Alpnach Dorf;2662954.823;1200175.907;de
270214;0;OW;1401;Alpnach;Bächli;2;6055;0;Alpnach Dorf;2663015.771;1199989.799;de
270216;0;OW;1401;Alpnach;Schwändli;1;6055;0;Alpnach Dorf;2663080.467;1200139.409;de
270218;0;OW;1401;Alpnach;Grossmatt;3;6053;0;Alpnachstad;2663513.488;1200685.88;de
270219;0;OW;1401;Alpnach;Grossmatt;2;6053;0;Alpnachstad;2663361.203;1200790.421;de
270220;0;OW;1401;Alpnach;Grossmatt;1;6053;0;Alpnachstad;2663233.769;1200603.394;de
270222;0;OW;1401;Alpnach;Aeschi;2;6055;0;Alpnach Dorf;2662784.691;1200139.157;de
270223;0;OW;1401;Alpnach;Aeschi;3;6055;0;Alpnach Dorf;2662808.94;1200145.352;de
270224;0;OW;1401;Alpnach;Rosen;1;6055;0;Alpnach Dorf;2662432.904;1199952.526;de
270225;0;OW;1401;Alpnach;Balisried;1;6055;0;Alpnach Dorf;2662196.335;1199888.331;de
270227;0;OW;1401;Alpnach;Zelg;1;6055;0;Alpnach Dorf;2662019.311;1199888.717;de
270228;0;OW;1401;Alpnach;Schürmatt;1;6055;0;Alpnach Dorf;2662291.066;1200096.402;de
